run_id,timestamp,experiment,backend,device,model,dataset,batch_size,sequence_length,precision,phase,iteration,latency_ms,throughput,throughput_unit,memory_mb,memory_kind,loss,accuracy,status,error_type,error,extra,metadata
20260919T172639,2026-09-19T17:38:46.751+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,48,68.22652100163396,59561.32588879933,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.016785438044940773,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 492.0427944999974, ""window_s"": 10.040340624997043, ""steps_in_window"": 146, ""step_ms_mean"": 68.57473513720261, ""step_ms_max"": 73.11774999834597, ""samples_per_sec"": 232.66142925312238, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 27.9, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:38:56.791+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,49,68.43862499954412,59137.14722803792,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.014230600660987969,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 502.0858897090002, ""window_s"": 10.043095209002786, ""steps_in_window"": 145, ""step_ms_mean"": 69.0861250619115, ""step_ms_max"": 78.49937499850057, ""samples_per_sec"": 231.0044813595231, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.2, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:39:06.829+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,50,68.91108299896587,58781.58716185314,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.012748667556378577,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 512.1200522500003, ""window_s"": 10.034162541000114, ""steps_in_window"": 144, ""step_ms_mean"": 69.5251927152943, ""step_ms_max"": 81.03791599569377, ""samples_per_sec"": 229.61557485098882, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 27.1, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:39:16.876+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,51,67.75437499891268,59923.83648855444,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.011780191466313641,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 522.168007041997, ""window_s"": 10.047954791996744, ""steps_in_window"": 147, ""step_ms_mean"": 68.17506855074753, ""step_ms_max"": 72.98712500050897, ""samples_per_sec"": 234.0774862834158, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 25.8, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:39:26.913+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,52,67.77958299790043,59968.87950278431,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.01095402185950859,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 532.2084147499991, ""window_s"": 10.040407708002022, ""steps_in_window"": 147, ""step_ms_mean"": 68.12717203375746, ""step_ms_max"": 72.08116699621314, ""samples_per_sec"": 234.2534355577512, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:39:36.974+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,53,67.8692500005127,59879.50695020657,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.010351503866591625,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 542.2638081669938, ""window_s"": 10.055393416994775, ""steps_in_window"": 147, ""step_ms_mean"": 68.25226302044648, ""step_ms_max"": 76.93808300246019, ""samples_per_sec"": 233.9043240242444, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 27.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:39:46.991+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,54,67.95425050222548,59723.61514297448,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.009831445549984705,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 552.2768657919951, ""window_s"": 10.013057625001238, ""steps_in_window"": 146, ""step_ms_mean"": 68.39417578795629, ""step_ms_max"": 73.41499999893131, ""samples_per_sec"": 233.29537165224406, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.6, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:39:57.035+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,55,67.79420800012304,59920.1851394828,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.00956157437481341,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 562.3254328749972, ""window_s"": 10.048567083002126, ""steps_in_window"": 147, ""step_ms_mean"": 68.14448379543823, ""step_ms_max"": 72.37787499616388, ""samples_per_sec"": 234.06322320110468, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:40:07.054+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,56,67.92660400242312,59694.72331356749,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.009123700259457508,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 572.3433367499965, ""window_s"": 10.01790387499932, ""steps_in_window"": 146, ""step_ms_mean"": 68.43003086346658, ""step_ms_max"": 75.23362500069197, ""samples_per_sec"": 233.182512943623, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.7, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:40:17.056+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,57,68.68512499931967,58568.083313125935,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.008806571035509135,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 582.3441420839954, ""window_s"": 10.00080533399887, ""steps_in_window"": 143, ""step_ms_mean"": 69.73849070635771, ""step_ms_max"": 79.16708399716299, ""samples_per_sec"": 228.78157544189818, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 26.1, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:40:27.055+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,58,69.2318544970476,58143.70199792501,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.00871831704337727,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 592.3474954999983, ""window_s"": 10.003353416002938, ""steps_in_window"": 142, ""step_ms_mean"": 70.23867015478046, ""step_ms_max"": 87.0125419969554, ""samples_per_sec"": 227.12383592939457, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 27.9, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:40:34.745+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,59,68.66841699957149,59146.26520218853,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.008372047710492535,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 600.0344728339987, ""window_s"": 7.686977334000403, ""steps_in_window"": 111, ""step_ms_mean"": 69.02986342338572, ""step_ms_max"": 75.77179199870443, ""samples_per_sec"": 231.04009844604894, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:40:34.746+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,config,,,,,1218.71875,"mps_driver_allocated_memory (snapshot after work, not a peak; includes allocator cache)",,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 600.0601452499977, ""total_steps"": 8696, ""total_tokens"": 35618816, ""total_samples"": 139136, ""average_throughput_tokens_per_s"": 59358.74308926224, ""median_window_throughput"": 59476.29847284229, ""degradation_first_median"": 59310.8137532509, ""degradation_last_median"": 59420.49425787801, ""degradation_degradation_pct"": -0.18492497014694786, ""degradation_window_samples"": 6, ""summary"": ""run summary; degradation compares median window throughput of first vs last 10% of windows""}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
